id	filename	md5	size	state
3649b42e-4870-4165-9068-facd35426bdd	TCGA-02-0439-01Z-00-DX1.f2cf499e-1ccd-4765-ab57-a229031d92f3.svs	2f4b628897fd4fa1f6086e71a33c8af0	479035397	released
00e49ebc-adc3-4179-9a5b-ff97f20de671	TCGA-02-0440-01Z-00-DX1.4fef88c9-eff7-4e00-be19-d0db2871329a.svs	69ecdecf68210882a24fffc2d7ec7049	471475127	released
37b876df-e1a7-439c-abc8-a766d1a9695f	TCGA-02-0446-01Z-00-DX1.95c368f8-b014-4c87-b93d-d792d876a0e9.svs	897947a0780a05aafda46eef9a450749	423661077	released
f1bdd96a-bf1a-4e6c-9bfc-2303d03c54eb	TCGA-02-0451-01Z-00-DX1.30b733cc-4ea2-49bd-8e54-e0db37be2f24.svs	a8fb2aedaf951dcb81c25d7187c34d78	370153025	released
a9cb48a8-613a-4add-a7a2-cc40ba4b5b04	TCGA-06-0122-01Z-00-DX1.fb97a66e-2720-45e9-af2a-694505d1b808.svs	73ddbc7f6e1caed04fd8560804bfef82	121187637	released
a0640ad0-5ba8-4b85-adbf-03718dc0a0eb	TCGA-06-0124-01Z-00-DX1.eef7074b-4055-4d64-bc21-1f93822d63d3.svs	ce5e37d7d37ced133bf379dc01ae0e31	684373901	released
e386fae4-629e-4669-b565-05ced9605452	TCGA-06-0125-01Z-00-DX1.8e0915b2-8dc3-4753-8062-05643835672b.svs	6fe9c9c45e10904452d94a911a2f34d4	228914133	released
c095d1f0-d71f-4ae5-84b6-6cc45834a55a	TCGA-06-0126-01Z-00-DX1.35fbd316-d2a0-421f-a822-07e52ca87d92.svs	f2f98dae4a9ae8aabe896f46dd18ff8a	135020277	released
6f2bc43c-474c-4cb2-b13a-67b7e18d8892	TCGA-06-0127-01Z-00-DX1.2f717825-f1b4-4ccf-8b38-35c1db04ae49.svs	0ac0f741aed5dff376c7279f6ae842ae	74365707	released
cae5016d-21cd-4635-8ee3-1a4820f88c08	TCGA-06-0128-01Z-00-DX1.daacb161-d72f-4f75-843b-596f0a7fbec7.svs	f8f0702748bb8135b2ce554195d3b800	168122595	released
3bce9ea6-068d-4ea9-a2ef-d5f5cbadb944	TCGA-06-0129-01Z-00-DX1.b7bddf7d-f39e-45e7-a78d-319d3a4d2dae.svs	fbcbac1aa2e0588e93bab81667d1210b	204692265	released
3188036e-674b-4699-9e6e-a23ee9ea7bed	TCGA-06-0130-01Z-00-DX1.0391b65f-4e1d-4444-abb0-e5804606d461.svs	ade51d9860fb8669da561b638e5e0aad	22254773	released
92fad0dd-59fe-497e-8cdb-45cb42a969fc	TCGA-06-0133-01Z-00-DX1.47944c2e-fe0e-4d29-a7a5-2efc01d8dd94.svs	d70f16a16e24b4a5375909566353b120	240791175	released
edbd8c1b-b823-4cd9-ad18-425d244f2c8a	TCGA-06-0137-01Z-00-DX2.10a13f6d-b5f1-4fcb-9bf6-718dfbef3251.svs	1758af4e19d32caf360433aa69e1e6f3	69054185	released
22692989-109f-4440-a82f-63ec4590ed88	TCGA-06-0138-01Z-00-DX1.212817bd-0fa0-4503-ae5b-4eaee8ee95e5.svs	da6bbde7723c31b364024793d386e133	306303381	released
aff76c1c-dc67-49b9-912d-729ef7ba6606	TCGA-06-0139-01Z-00-DX1.480e4717-5290-43a4-8534-62b7761ebe61.svs	5ecf10a0390ec65c13ba5f118a5b6f04	169560935	released
4ef12f7b-cbe4-42e1-a341-063abd652989	TCGA-06-0141-01Z-00-DX1.ec301079-2d58-4079-b2ab-d8fdbca2fbf7.svs	c3b90dc0494b9a0d4ec8a87b24f02e28	457795271	released
932a8268-6cab-4afa-8a71-499ed6924d0e	TCGA-06-0143-01Z-00-DX1.d8a36977-d169-4059-9cd6-3f65f1bc821a.svs	10cab118d4049f0bd0c49c8fd2c8f7f8	121353127	released
50c13595-bbe9-460c-bc25-94ae09c89784	TCGA-06-0145-01Z-00-DX1.808a018c-cbbf-4723-b843-4bbf574cc40c.svs	6feaeaada0379e4a58df70643ed16e03	89597351	released
d8540a6c-760d-41ab-b31c-8f4addef5781	TCGA-06-0147-01Z-00-DX1.5a8942f3-ec7b-4698-8fd1-5feb7ee81849.svs	9a0e2349428e4124276a1b8557a26733	234440331	released
d0f46275-cfe9-4fa4-b05f-548ccf07ec78	TCGA-06-0148-01Z-00-DX1.3b19c82d-c52d-4514-8bf6-5b0f629c18de.svs	af4d3ac617aa0f19d8fe34c41cec3220	310227435	released
3c91f466-7f96-48a6-98aa-a6c77fe9d4ee	TCGA-06-0152-01Z-00-DX1.1fc06545-499a-45dc-8815-e987ba3b3630.svs	332b642d23f3ae35e985af1d398efcc1	125676323	released
33225646-c788-4d8c-b112-c69de7d8c27b	TCGA-06-0154-01Z-00-DX1.e52d5443-e663-451f-8a1f-83ec5bb9a401.svs	92d72039f129fa4779d251ae3c229db9	536873587	released
b491b498-6504-4a98-85bb-1eee887eb488	TCGA-06-0156-01Z-00-DX1.1303eb2c-6cf6-4173-804c-d52a111263b5.svs	d6ccda05378ab4962f269639f3e704c0	379627133	released
3a31a6ff-a193-4c71-a9c1-bb3f808c89bd	TCGA-06-0157-01Z-00-DX1.0bb9c6aa-3a9c-4d2b-9ce6-9a1cf54882a4.svs	145d1295f789df6394e61294ac1078c4	91663581	released
8e70b383-1cad-4c15-a075-b1e47b102649	TCGA-06-0158-01Z-00-DX1.05358ff8-3c26-440a-9d51-bafa92cf4685.svs	02d15eac4c824c2622c721945ea0a70a	60088407	released
82f6b777-e91b-419c-aeb8-d4d213e9f505	TCGA-06-0166-01Z-00-DX1.f0c10e84-1591-4ac1-9d14-0eb468f155f1.svs	73125a6d5bc4d7c1fa4397c8ae066a95	731032593	released
c9842591-a86b-4b6a-9495-feed16107aa8	TCGA-06-0168-01Z-00-DX1.de032f58-1712-4029-a607-87c858c6c965.svs	30d5484524e23cce65ed45a7fe3c9970	79917043	released
dff1bdcd-0ffd-47dd-bb24-b11fa5c03360	TCGA-06-0169-01Z-00-DX1.a471a09b-1488-4d1e-9945-6c487bfb081f.svs	d659a4f936e6df2e13d53a8abc62d12e	75554747	released
8abea61a-68c8-4f88-ad91-7fcdfe035faf	TCGA-06-0171-01Z-00-DX1.70065449-b7e1-4057-9aef-5cd94d57e6ad.svs	842bc1af75532fce948f4989b5e5f47f	196354035	released
74f35e5c-43ef-4fc5-b6b9-c5b052bf4bc9	TCGA-06-0173-01Z-00-DX1.b7d1b579-797f-4364-bd7d-29522b4fb6aa.svs	96d9a5ec90c13b37f2b44522f8740df8	49787107	released
