source,epoch,train_loss,val_loss,val_cindex,is_best_epoch
cv_fold_0_member_3,16,2.597326080004374,0.6522674909659795,0.7732979237083535,False
cv_fold_0_member_4,1,3.504309296607971,0.7070964898381914,0.7181313375181072,False
cv_fold_0_member_4,2,3.207006057103475,0.6762574425765446,0.7690729116368904,False
cv_fold_0_member_4,3,3.1253419717152915,0.6543036784444537,0.7722114920328343,False
cv_fold_0_member_4,4,3.04915444056193,0.6396336189338139,0.7790922259777885,True
cv_fold_0_member_4,5,2.9906938076019287,0.6299290320702962,0.7754707870593917,False
cv_fold_0_member_4,6,2.9385358492533364,0.6242704740592412,0.7720907774022211,False
cv_fold_0_member_4,7,2.902352452278137,0.6212844124862126,0.7729357798165137,False
cv_fold_0_member_4,8,2.893127719561259,0.6226072430610656,0.7778850796716562,False
cv_fold_0_member_4,9,2.8557937939961753,0.6230094458375658,0.7765572187349107,False
cv_fold_1_member_0,1,3.7213443517684937,0.8739906557968684,0.6140435835351089,False
cv_fold_1_member_0,2,3.4156496127446494,0.8421693478311811,0.6991525423728814,False
cv_fold_1_member_0,3,3.2570074796676636,0.8313686830656869,0.7199757869249395,False
cv_fold_1_member_0,4,3.144071022669474,0.8346034671579089,0.7340193704600484,False
cv_fold_1_member_0,5,3.1254664262135825,0.834497491802488,0.7378934624697336,False
cv_fold_1_member_0,6,3.0526707967122397,0.8360872881753104,0.7423728813559322,False
cv_fold_1_member_0,7,2.978754162788391,0.8369779918875013,0.7491525423728813,False
cv_fold_1_member_0,8,2.9685872395833335,0.8338661015033721,0.7539951573849879,False
cv_fold_1_member_0,9,2.874341686566671,0.8386273222310202,0.7556900726392252,True
cv_fold_1_member_0,10,2.8835291465123496,0.8534541155610765,0.7542372881355932,False
cv_fold_1_member_0,11,2.8510258992513022,0.8684303624289377,0.7535108958837773,False
cv_fold_1_member_0,12,2.754639466603597,0.8790203928947449,0.7529055690072639,False
cv_fold_1_member_0,13,2.741419514020284,0.8873932250908443,0.7520581113801453,False
cv_fold_1_member_0,14,2.7150898774464927,0.891489565372467,0.7550847457627119,False
cv_fold_1_member_1,1,3.6163070599238076,0.8310824973242623,0.6697336561743341,False
cv_fold_1_member_1,2,3.30224339167277,0.8368028002125877,0.7142857142857143,False
cv_fold_1_member_1,3,3.2245641549428306,0.8330701564039503,0.7299031476997578,False
cv_fold_1_member_1,4,3.161073168118795,0.8282032821859632,0.7386198547215497,False
cv_fold_1_member_1,5,3.0753170251846313,0.8139171200139182,0.7469733656174334,False
cv_fold_1_member_1,6,2.982335646947225,0.8079304363046373,0.7539951573849879,False
cv_fold_1_member_1,7,2.9813100496927896,0.8016782420022147,0.7573849878934624,False
cv_fold_1_member_1,8,2.9484699964523315,0.8015646312917982,0.7613801452784503,False
cv_fold_1_member_1,9,2.919331113497416,0.8019671082496643,0.7641646489104116,False
cv_fold_1_member_1,10,2.849939783414205,0.8073320133345467,0.7642857142857142,False
cv_fold_1_member_1,11,2.837866942087809,0.8154451634202685,0.7641646489104116,False
cv_fold_1_member_1,12,2.773963133494059,0.8157432632786887,0.7664648910411622,False
cv_fold_1_member_1,13,2.708722253640493,0.8256742366722651,0.7651331719128329,False
cv_fold_1_member_1,14,2.7406511704126992,0.8329524406364985,0.7667070217917675,False
cv_fold_1_member_1,15,2.698723038037618,0.8380277327128819,0.7690072639225182,False
cv_fold_1_member_1,16,2.6474249362945557,0.8413378357887268,0.7684019370460048,False
cv_fold_1_member_1,17,2.612594564755758,0.8470220131533487,0.7684019370460048,False
cv_fold_1_member_1,18,2.5829966068267822,0.8563951006957463,0.7694915254237288,True
cv_fold_1_member_1,19,2.5381672779719033,0.8678106265408653,0.7670702179176755,False
cv_fold_1_member_1,20,2.5419387022654214,0.8862976159368242,0.7671912832929783,False
cv_fold_1_member_1,21,2.4960155288378396,0.8937433958053589,0.7659806295399516,False
cv_fold_1_member_1,22,2.4592121243476868,0.8924241840839386,0.7664648910411622,False
cv_fold_1_member_1,23,2.4372488061587014,0.8911593479769571,0.7675544794188862,False
cv_fold_1_member_2,1,3.455111106236776,0.7905517825058528,0.7290556900726393,False
cv_fold_1_member_2,2,3.2338561614354453,0.8179235322134836,0.7378934624697336,False
cv_fold_1_member_2,3,3.1543747584025064,0.8295004316738673,0.7387409200968523,False
cv_fold_1_member_2,4,3.085047960281372,0.8270514122077397,0.7424939467312349,False
cv_fold_1_member_2,5,3.0349820057551065,0.8236125145639692,0.7464891041162227,False
cv_fold_1_member_2,6,2.955947438875834,0.820735867534365,0.7497578692493947,False
cv_fold_1_member_2,7,2.944931944211324,0.8178027135985239,0.7559322033898305,True
cv_fold_1_member_2,8,2.897067904472351,0.8218801396233695,0.7548426150121066,False
cv_fold_1_member_2,9,2.861568729082743,0.837722521168845,0.7533898305084745,False
cv_fold_1_member_2,10,2.8236867984135947,0.8534580724579948,0.7548426150121066,False
cv_fold_1_member_2,11,2.7997986475626626,0.8666926307337625,0.7554479418886199,False
cv_fold_1_member_2,12,2.7281631231307983,0.8757348622594561,0.7548426150121066,False
cv_fold_1_member_3,1,3.6870948870976767,0.7738467071737561,0.6187651331719128,False
cv_fold_1_member_3,2,3.3407479921976724,0.7883814292294639,0.6918886198547215,False
cv_fold_1_member_3,3,3.2216102282206216,0.803875936780657,0.711501210653753,False
cv_fold_1_member_3,4,3.1341946125030518,0.8048536581652505,0.7180387409200969,False
cv_fold_1_member_3,5,3.0733323097229004,0.8019921217645918,0.7286924939467312,False
cv_fold_1_member_3,6,3.005320151646932,0.8036765473229545,0.7375302663438257,False
cv_fold_1_member_3,7,2.9692221879959106,0.8103453551019941,0.7426150121065376,False
cv_fold_1_member_3,8,2.933405955632528,0.8141171727861677,0.7450363196125908,False
cv_fold_1_member_3,9,2.918843388557434,0.8145671010017395,0.7475786924939467,False
cv_fold_1_member_3,10,2.819561759630839,0.8222475111484527,0.750363196125908,False
cv_fold_1_member_3,11,2.793756127357483,0.8319272347858974,0.7501210653753027,False
cv_fold_1_member_3,12,2.776093522707621,0.842143600327628,0.748547215496368,False
cv_fold_1_member_3,13,2.7462679545084634,0.8528510774884905,0.7495157384987894,False
cv_fold_1_member_3,14,2.6670230627059937,0.8610841700008938,0.7490314769975787,False
cv_fold_1_member_3,15,2.64787487188975,0.8643085224287851,0.7508474576271187,False
cv_fold_1_member_3,16,2.6492580572764077,0.8670924357005528,0.7529055690072639,True
cv_fold_1_member_3,17,2.6058072646458945,0.8748126034225736,0.7518159806295399,False
cv_fold_1_member_3,18,2.5896671215693154,0.8809588453599385,0.7518159806295399,False
cv_fold_1_member_3,19,2.5482161045074463,0.8936428538390568,0.752179176755448,False
cv_fold_1_member_3,20,2.5203640262285867,0.9137805317129407,0.7504842615012106,False
cv_fold_1_member_3,21,2.5035256147384644,0.9271938885961261,0.7491525423728813,False
cv_fold_1_member_4,1,3.6368526220321655,0.8791456120354789,0.6790556900726392,False
cv_fold_1_member_4,2,3.32934308052063,0.8693583309650421,0.7180387409200969,False
cv_fold_1_member_4,3,3.1268874406814575,0.8668177511010852,0.7282082324455206,False
cv_fold_1_member_4,4,3.075828274091085,0.86525958776474,0.7354721549636803,False
cv_fold_1_member_4,5,3.0464947621027627,0.8542096069880895,0.7395883777239709,False
cv_fold_1_member_4,6,3.010744293530782,0.844889634847641,0.7451573849878934,False
cv_fold_1_member_4,7,2.955343246459961,0.8394378857953207,0.7502421307506053,False
cv_fold_1_member_4,8,2.9133413235346475,0.8307224299226489,0.7542372881355932,False
cv_fold_1_member_4,9,2.867504040400187,0.8336141249963216,0.7555690072639225,False
cv_fold_1_member_4,10,2.807591994603475,0.8445566662720272,0.7573849878934624,True
cv_fold_1_member_4,11,2.7985894282658896,0.8615482692207609,0.7562953995157385,False
cv_fold_1_member_4,12,2.7843625942866006,0.8762081154755184,0.7559322033898305,False
cv_fold_1_member_4,13,2.7263136307398477,0.8814685072217668,0.7564164648910412,False
cv_fold_1_member_4,14,2.675494154294332,0.8897961867707116,0.7561743341404359,False
cv_fold_1_member_4,15,2.6350109577178955,0.8991541470800127,0.7566585956416465,False
cv_fold_2_member_0,1,3.44551952679952,0.7761583486571908,0.7299524196356041,False
cv_fold_2_member_0,2,3.2407472133636475,0.754428836517036,0.7677846118138564,False
cv_fold_2_member_0,3,3.089951237042745,0.7418582136742771,0.7806661251015434,False
cv_fold_2_member_0,4,3.04564360777537,0.729810131713748,0.7884414529418591,False
cv_fold_2_member_0,5,3.011391282081604,0.7215822287835181,0.7935476383892306,False
cv_fold_2_member_0,6,2.9867347876230874,0.7177676218561828,0.7948241847510734,False
cv_fold_2_member_0,7,2.9335851669311523,0.7120241895318031,0.7995822211906696,False
cv_fold_2_member_0,8,2.9262856245040894,0.7073882115073502,0.8023674132528722,False
cv_fold_2_member_0,9,2.853292544682821,0.7054269756190479,0.802831611929906,False
cv_fold_2_member_0,10,2.8541642824808755,0.7043317619245499,0.8060810026691424,False
cv_fold_2_member_0,11,2.7869259119033813,0.7054741724859923,0.8064291516769178,False
cv_fold_2_member_0,12,2.7640687227249146,0.7052969038486481,0.8082859463850528,False
cv_fold_2_member_0,13,2.747602184613546,0.6980956746265292,0.809910641754671,False
cv_fold_2_member_0,14,2.7117209434509277,0.6966976018156856,0.8093303934083788,False
cv_fold_2_member_0,15,2.689309000968933,0.7021233113482594,0.8086340953928282,False
cv_fold_2_member_0,16,2.6413639783859253,0.7018008828163147,0.8084019960543113,False
cv_fold_2_member_0,17,2.631957491238912,0.7037639589980245,0.8107229894394801,False
cv_fold_2_member_0,18,2.628052234649658,0.7019482364412397,0.8128118834861321,True
cv_fold_2_member_0,19,2.5779292980829873,0.7007539989426732,0.8109550887779969,False
cv_fold_2_member_0,20,2.548725207646688,0.7041691420599818,0.8079377973772774,False
cv_fold_2_member_0,21,2.5105573733647666,0.7047010823152959,0.8096785424161541,False
cv_fold_2_member_0,22,2.4839940071105957,0.7080974788405001,0.8092143437391204,False
cv_fold_2_member_0,23,2.4502739906311035,0.7087509627453983,0.809910641754671,False
cv_fold_2_member_1,1,3.5649614334106445,0.7696163235232234,0.7502611117558315,False
cv_fold_2_member_1,2,3.2387887239456177,0.7475675381720066,0.7820587211326447,False
cv_fold_2_member_1,3,3.1406563917795816,0.7286571403965354,0.7871649065800163,False
cv_fold_2_member_1,4,3.0235126415888467,0.7153398203663528,0.7933155390507137,False
cv_fold_2_member_1,5,3.011581301689148,0.7052489253692329,0.7944760357432982,False
cv_fold_2_member_1,6,2.9388691981633506,0.6994326435960829,0.7952883834281073,False
cv_fold_2_member_1,7,2.9366251627604165,0.6941326861269772,0.7959846814436579,False
cv_fold_2_member_1,8,2.8859260082244873,0.6939741424284875,0.7950562840895904,False
cv_fold_2_member_1,9,2.849993864695231,0.6917192074470222,0.7942439364047812,False
cv_fold_2_member_1,10,2.8339873552322388,0.6906687472946942,0.7969130787977254,False
cv_fold_2_member_1,11,2.7826771338780723,0.6921496079303324,0.7977254264825345,False
cv_fold_2_member_1,12,2.7460069259007773,0.6870317398570478,0.7993501218521527,False
cv_fold_2_member_1,13,2.6878435413042703,0.6853304689284414,0.7995822211906696,False
cv_fold_2_member_1,14,2.691112677256266,0.6853910672944039,0.8008587675525125,False
cv_fold_2_member_1,15,2.666650732358297,0.6814268378075212,0.8037600092839735,False
cv_fold_2_member_1,16,2.618626832962036,0.6834049818571657,0.8029476615991644,False
cv_fold_2_member_1,17,2.557266652584076,0.6833042735233903,0.8025995125913891,False
cv_fold_2_member_1,18,2.572412888209025,0.683627235237509,0.8032958106069398,False
cv_fold_2_member_1,19,2.5363258123397827,0.6837540538981557,0.8052686549843333,False
cv_fold_2_member_1,20,2.4969834685325623,0.6829222736414522,0.804920505976558,False
cv_fold_2_member_1,21,2.4734645088513694,0.6867746121715754,0.805732853661367,False
cv_fold_2_member_1,22,2.4507631063461304,0.6929802456870675,0.8050365556458164,False
cv_fold_2_member_1,23,2.400184373060862,0.6909073945134878,0.8050365556458164,False
cv_fold_2_member_1,24,2.3747903307278952,0.6923549440689385,0.8066612510154346,False
cv_fold_2_member_1,25,2.3613991737365723,0.6941745881922543,0.8087501450620865,False
cv_fold_2_member_1,26,2.2957987586657205,0.6940447457600385,0.8080538470465359,False
cv_fold_2_member_1,27,2.2738544940948486,0.7000861146952957,0.8102587907624463,True
cv_fold_2_member_1,28,2.2462253173192344,0.7025425627361983,0.8094464430776372,False
cv_fold_2_member_1,29,2.2585860093434653,0.7011912388261408,0.8100266914239295,False
cv_fold_2_member_1,30,2.215969363848368,0.6999021072406322,0.8085180457235697,False
cv_fold_2_member_1,31,2.201122800509135,0.710644772509113,0.8097945920854126,False
cv_fold_2_member_1,32,2.1782877246538797,0.7167187193408608,0.8074735987002437,False
cv_fold_2_member_2,1,3.5083014567693076,0.7533028316684067,0.7077869328072415,False
cv_fold_2_member_2,2,3.2359602451324463,0.742710545193404,0.7514216084484159,False
cv_fold_2_member_2,3,3.1659602324167886,0.7371101886965334,0.7666241151212719,False
cv_fold_2_member_2,4,3.0710272789001465,0.7327869515866041,0.7770685853545317,False
cv_fold_2_member_2,5,3.0149190028508506,0.726773148868233,0.7817105721248695,False
cv_fold_2_member_2,6,2.978327751159668,0.7224558009766042,0.7850760125333642,False
cv_fold_2_member_2,7,2.8904435634613037,0.7202658033929765,0.7875130555877916,False
cv_fold_2_member_2,8,2.878091732660929,0.7209581360220909,0.7875130555877916,False
cv_fold_2_member_2,9,2.8411075671513877,0.7227459070272744,0.78762910525705,False
cv_fold_2_member_2,10,2.8487207889556885,0.7192589952610433,0.7870488569107578,False
cv_fold_2_member_2,11,2.789463520050049,0.7160694464109838,0.7872809562492747,False
cv_fold_2_member_2,12,2.781111558278402,0.7122597740963101,0.78762910525705,False
cv_fold_2_member_2,13,2.776568055152893,0.7121297526173294,0.7896019496344435,False
cv_fold_2_member_2,14,2.732055107752482,0.7147873118519783,0.7899500986422189,False
cv_fold_2_member_2,15,2.6875420014063516,0.7166190557181835,0.7923871416966461,False
cv_fold_2_member_2,16,2.6589955488840737,0.7147289044223726,0.7923871416966461,False
cv_fold_2_member_2,17,2.6273067394892373,0.7197150373831391,0.7935476383892306,False
cv_fold_2_member_2,18,2.564201911290487,0.7219236614182591,0.7934315887199721,False
cv_fold_2_member_2,19,2.5691592693328857,0.7197865433990955,0.7929673900429384,False
cv_fold_2_member_2,20,2.539513270060221,0.71903380099684,0.7927352907044215,False
cv_fold_2_member_2,21,2.516362031300863,0.7176285814493895,0.7951723337588488,False
cv_fold_2_member_2,22,2.477221687634786,0.7183474283665419,0.7954044330973656,True
cv_fold_2_member_2,23,2.451420525709788,0.7219968484714627,0.7940118370662643,False
cv_fold_2_member_2,24,2.4183057943979898,0.7260190742090344,0.7930834397121969,False
cv_fold_2_member_2,25,2.397604465484619,0.726634425111115,0.792619241035163,False
cv_fold_2_member_2,26,2.342737932999929,0.7295933999121189,0.7944760357432982,False
cv_fold_2_member_2,27,2.352195660273234,0.7330868849530816,0.7913426946733202,False
cv_fold_2_member_3,1,3.6065444548924765,0.7911285320296884,0.716026459324591,False
cv_fold_2_member_3,2,3.2916675011316934,0.7804033756256104,0.7595450852965069,False
cv_fold_2_member_3,3,3.1782784859339395,0.7841053595766425,0.768480909829407,False
cv_fold_2_member_3,4,3.1132012208302817,0.7840225594118237,0.772426598584194,False
cv_fold_2_member_3,5,3.070098797480265,0.7788986191153526,0.7756759893234304,False
cv_fold_2_member_3,6,2.9940672715504966,0.7691306928172708,0.7791574794011837,False
cv_fold_2_member_3,7,2.9614691734313965,0.7614984721876681,0.7839155158407799,False
cv_fold_2_member_3,8,2.886215925216675,0.7651967843994498,0.7856562608796565,False
cv_fold_2_member_3,9,2.895530621210734,0.7690179129131138,0.7863525588952072,False
cv_fold_2_member_3,10,2.872095266977946,0.7651556911878288,0.7896019496344435,False
cv_fold_2_member_3,11,2.796772003173828,0.7604700131341815,0.7915747940118371,False
cv_fold_2_member_3,12,2.7816884517669678,0.7562391888350248,0.7931994893814552,False
cv_fold_2_member_3,13,2.7613535722096763,0.7532311687245965,0.793895787397006,False
cv_fold_2_member_3,14,2.716207504272461,0.7532825102098286,0.7931994893814552,False
cv_fold_2_member_3,15,2.706763664881388,0.7500418461859226,0.7961007311129163,False
cv_fold_2_member_3,16,2.66096822420756,0.7499119751155376,0.7963328304514332,False
cv_fold_2_member_3,17,2.620477477709452,0.7522747805342078,0.7969130787977254,False
cv_fold_2_member_3,18,2.605325400829315,0.7486955872736871,0.7984217244980851,False
cv_fold_2_member_3,19,2.5570522944132485,0.7456822618842125,0.7979575258210514,False
cv_fold_2_member_3,20,2.548773229122162,0.7458595221396536,0.7964488801206917,False
cv_fold_2_member_3,21,2.518853505452474,0.7509145175572485,0.797609376813276,False
cv_fold_2_member_3,22,2.5386162201563516,0.7521195893641561,0.802019264245097,False
cv_fold_2_member_3,23,2.4956777493158975,0.745449289213866,0.802019264245097,False
cv_fold_2_member_3,24,2.4615525801976523,0.7388276734855026,0.8023674132528722,True
cv_fold_2_member_3,25,2.417116185029348,0.7436770559288561,0.8003945688754787,False
cv_fold_2_member_3,26,2.424892028172811,0.7483890312723815,0.7994661715214112,False
cv_fold_2_member_3,27,2.4042805830637612,0.7529890884179622,0.8015550655680631,False
cv_fold_2_member_3,28,2.339602073033651,0.7520506111904979,0.8012069165602878,False
cv_fold_2_member_3,29,2.3204469283421836,0.7531183478422463,0.8001624695369618,False
cv_fold_2_member_4,1,3.3939016262690225,0.742468923330307,0.756179644888012,False
cv_fold_2_member_4,2,3.2327236334482827,0.7242084629833698,0.7776488337008239,False
cv_fold_2_member_4,3,3.1449768940607705,0.7189484294503927,0.7842636648485551,False
cv_fold_2_member_4,4,3.047781308492025,0.7177241872996092,0.7916908436810955,False
cv_fold_2_member_4,5,3.0100890000661216,0.7083236905746162,0.7990019728443774,False
cv_fold_2_member_4,6,2.955496629079183,0.7022015927359462,0.7992340721828943,False
cv_fold_2_member_4,7,2.9003547032674155,0.6970174005255103,0.7998143205291864,False
cv_fold_2_member_4,8,2.8654311895370483,0.6967215994372964,0.80178716490658,False
cv_fold_2_member_4,9,2.845129052797953,0.6980996951460838,0.8021353139143553,False
cv_fold_2_member_4,10,2.8137505451838174,0.6965399868786335,0.8023674132528722,False
cv_fold_2_member_4,11,2.7425036827723184,0.6947817597538233,0.8056168039921087,False
cv_fold_2_member_4,12,2.747705340385437,0.6960266204550862,0.8063131020076593,False
cv_fold_2_member_4,13,2.6758710741996765,0.6945500057190657,0.8072414993617268,True
cv_fold_2_member_4,14,2.6676836808522544,0.6934802252799273,0.8060810026691424,False
cv_fold_2_member_4,15,2.6179826060930886,0.6969617833383381,0.8050365556458164,False
cv_fold_2_member_4,16,2.616961399714152,0.697112109977752,0.8044563072995242,False
cv_fold_2_member_4,17,2.587328791618347,0.6949002877809107,0.8056168039921087,False
cv_fold_2_member_4,18,2.5679107904434204,0.6979127689264715,0.8056168039921087,False
cv_fold_3_member_0,1,3.570767641067505,0.8047983611331266,0.6981813802240154,False
cv_fold_3_member_0,2,3.2384972174962363,0.7970138244769153,0.7294953631217632,False
cv_fold_3_member_0,3,3.144712249437968,0.802467027131249,0.7313019390581718,False
cv_fold_3_member_0,4,3.036758542060852,0.8020626026041368,0.7344333373479466,True
cv_fold_3_member_0,5,3.003123680750529,0.8098477361833348,0.7281705407683969,False
cv_fold_3_member_0,6,2.9465728203455606,0.8216012370060471,0.7225099361676502,False
cv_fold_3_member_0,7,2.884351293245951,0.8318895605557105,0.7254004576659039,False
cv_fold_3_member_0,8,2.8676511446634927,0.840269540600917,0.7269661568107912,False
cv_fold_3_member_0,9,2.810251832008362,0.8461224655894672,0.7280501023726363,False
cv_fold_3_member_1,1,3.674912691116333,0.8541339443010443,0.6604841623509575,False
cv_fold_3_member_1,2,3.277583122253418,0.8407493128496057,0.7078164518848609,False
cv_fold_3_member_1,3,3.165562907854716,0.8444933453026939,0.7156449476092979,False
cv_fold_3_member_1,4,3.1101113160451255,0.8462569555815529,0.7166084547753824,False
cv_fold_3_member_1,5,3.0323689381281533,0.8454668252345394,0.7180537155245093,False
cv_fold_3_member_1,6,2.9944782654444375,0.8487428076126996,0.7180537155245093,False
cv_fold_3_member_1,7,2.896369298299154,0.8492696798023056,0.7180537155245093,False
cv_fold_3_member_1,8,2.854825178782145,0.8481555896646836,0.7187763458990726,False
cv_fold_3_member_1,9,2.868900458017985,0.8511591895538217,0.7196194146693966,False
cv_fold_3_member_1,10,2.796553055445353,0.8568778021589798,0.7201011682524389,False
cv_fold_3_member_1,11,2.8211148977279663,0.8634425001766752,0.7185354691075515,False
cv_fold_3_member_1,12,2.754372239112854,0.8690069250981597,0.7173310851499458,False
cv_fold_3_member_1,13,2.720736543337504,0.8723402611692163,0.7202216066481995,False
cv_fold_3_member_1,14,2.7051727771759033,0.8747012361007578,0.7229916897506925,True
cv_fold_3_member_1,15,2.669653296470642,0.8764085268930477,0.7219077441888474,False
cv_fold_3_member_1,16,2.654051502545675,0.8762765695505282,0.7215464290015657,False
cv_fold_3_member_1,17,2.5918713410695395,0.8817890200983075,0.7213055522100446,False
cv_fold_3_member_1,18,2.567936897277832,0.8862261887201491,0.7199807298566783,False
cv_fold_3_member_1,19,2.5505282084147134,0.8934464545591789,0.7201011682524389,False
cv_fold_3_member_2,1,3.578981081644694,0.8433569494415732,0.6625316150788871,False
cv_fold_3_member_2,2,3.3148057063420615,0.8310352261452114,0.7026376008671564,False
cv_fold_3_member_2,3,3.1839701334635415,0.832427978515625,0.7126339877152836,False
cv_fold_3_member_2,4,3.1236191987991333,0.841440374360365,0.714199686860171,True
cv_fold_3_member_2,5,3.0559404293696084,0.8452152986736858,0.7098639046127906,False
cv_fold_3_member_2,6,2.9970969359079995,0.84540525473216,0.7074551366975792,False
cv_fold_3_member_2,7,2.9659438927968345,0.8504067727309816,0.7045646151993256,False
cv_fold_3_member_2,8,2.9192163546880088,0.8599677263375591,0.7051668071781284,False
cv_fold_3_member_2,9,2.8620911041895547,0.8667972605018055,0.708057328676382,False
cv_fold_3_member_3,1,3.534361402193705,0.8221566773512784,0.6815608816090569,False
cv_fold_3_member_3,2,3.222112774848938,0.7988510754178552,0.7149223172347344,False
cv_fold_3_member_3,3,3.1454628308614097,0.801402701612781,0.7219077441888474,True
cv_fold_3_member_3,4,3.083595315615336,0.8133121847229845,0.7186559075033121,False
cv_fold_3_member_3,5,3.0338029861450195,0.8197691572063109,0.7163675779838613,False
cv_fold_3_member_3,6,2.9758251110712686,0.8229263012900072,0.7145610020474528,False
cv_fold_3_member_3,7,2.9382647275924683,0.8291882151628241,0.712272672528002,False
cv_fold_3_member_3,8,2.9100102186203003,0.8350996594218647,0.7138383716728893,False
cv_fold_3_member_4,1,3.5868820349375405,0.831914038342588,0.690473322895339,False
cv_fold_3_member_4,2,3.2837647199630737,0.818384083754876,0.7226303745634108,False
cv_fold_3_member_4,3,3.1790405909220376,0.8179495921906303,0.7284114175599181,False
cv_fold_3_member_4,4,3.0838112831115723,0.8206830953850466,0.7300975551005661,True
cv_fold_3_member_4,5,3.041122794151306,0.8239616050439722,0.7281705407683969,False
cv_fold_3_member_4,6,2.8881861170132956,0.8330714290632921,0.7285318559556787,False
cv_fold_3_member_4,7,2.9277840852737427,0.8432599709314459,0.724798265687101,False
cv_fold_3_member_4,8,2.900785207748413,0.846896651913138,0.7240756353125376,False
cv_fold_3_member_4,9,2.862200617790222,0.8514793971005608,0.7232325665422137,False
cv_fold_4_member_0,1,3.440801978111267,0.8561395848951032,0.6773086165465156,False
cv_fold_4_member_0,2,3.175966660181681,0.8490499700269392,0.7035129877560362,False
cv_fold_4_member_0,3,3.097943107287089,0.854680293510037,0.7142693672044856,False
cv_fold_4_member_0,4,3.0159641901652017,0.8618232454023054,0.7188465499485067,False
cv_fold_4_member_0,5,2.952916224797567,0.8685822929105451,0.7174733951253004,False
cv_fold_4_member_0,6,2.9062575499216714,0.8724385134635433,0.7218217187321204,False
cv_fold_4_member_0,7,2.889209429423014,0.8833573162555695,0.7196475569287104,False
