source,epoch,train_loss,val_loss,val_cindex,is_best_epoch
cv_fold_0,1,3.5176525115966797,0.7030319665159498,0.7570014485755674,False
cv_fold_0,2,3.2701149781545005,0.6706745164734976,0.7869386769676485,False
cv_fold_0,3,3.1376120249430337,0.6552886520113264,0.7859729599227426,True
cv_fold_0,4,3.091368476549784,0.6432714841195515,0.785610816030903,False
cv_fold_0,5,3.0099255641301474,0.6337522025619234,0.7839208112023177,False
cv_fold_0,6,2.973400632540385,0.6311331531831197,0.7841622404635442,False
cv_fold_0,7,2.938962777455648,0.6284260268722262,0.7798165137614679,False
cv_fold_0,8,2.876862049102783,0.6301069949354444,0.7784886528247223,False
cv_fold_1,1,3.399383544921875,0.7930312599454608,0.712953995157385,False
cv_fold_1,2,3.253073573112488,0.8053815288203103,0.7354721549636803,False
cv_fold_1,3,3.1225316921869912,0.8028761446475983,0.7467312348668281,False
cv_fold_1,4,3.0201324224472046,0.8034781541143144,0.752179176755448,False
cv_fold_1,5,3.0007530450820923,0.8012397638389043,0.7547215496368038,False
cv_fold_1,6,2.95217764377594,0.8002148968832833,0.7576271186440678,False
cv_fold_1,7,2.8787487745285034,0.802852234670094,0.7577481840193705,False
cv_fold_1,8,2.88590669631958,0.8074853011540004,0.7584745762711864,False
cv_fold_1,9,2.7911978562672934,0.8170809141227178,0.7590799031476998,False
cv_fold_1,10,2.786315361658732,0.8316307919366019,0.7589588377723971,False
cv_fold_1,11,2.7499192158381143,0.8421609921114785,0.7589588377723971,False
cv_fold_1,12,2.6693264643351235,0.844967817408698,0.7592009685230025,False
cv_fold_1,13,2.6517382065455117,0.8482763528823852,0.7589588377723971,False
cv_fold_1,14,2.6244019667307534,0.8470570283276694,0.7594430992736078,False
cv_fold_1,15,2.579267680644989,0.851921455349241,0.7610169491525424,True
cv_fold_1,16,2.512323021888733,0.8595934987068177,0.7608958837772397,False
cv_fold_1,17,2.55317493279775,0.8706284216472081,0.7595641646489104,False
cv_fold_1,18,2.4983076055844626,0.8821069155420576,0.7560532687651331,False
cv_fold_1,19,2.4648900230725608,0.8782257659094674,0.7582324455205811,False
cv_fold_1,20,2.400626063346863,0.8905946161065783,0.7594430992736078,False
